,country,continent,year,lifeExp,pop
3861,Canada,Americas,2055,87.1,
3862,Canada,Americas,2056,87.2,
3863,Canada,Americas,2057,87.3,
3864,Canada,Americas,2058,87.4,
3865,Canada,Americas,2059,87.5,
3866,Canada,Americas,2060,87.6,
3867,Canada,Americas,2061,87.7,
3868,Canada,Americas,2062,87.8,
3869,Canada,Americas,2063,87.9,
3870,Canada,Americas,2064,88.0,
3871,Canada,Americas,2065,88.2,
3872,Canada,Americas,2066,88.3,
3873,Canada,Americas,2067,88.4,
3874,Canada,Americas,2068,88.5,
3875,Canada,Americas,2069,88.6,
3876,Canada,Americas,2070,88.7,
3877,Canada,Americas,2071,88.8,
3878,Canada,Americas,2072,88.9,
3879,Canada,Americas,2073,89.0,
3880,Canada,Americas,2074,89.2,
3881,Canada,Americas,2075,89.3,
3882,Canada,Americas,2076,89.4,
3883,Canada,Americas,2077,89.5,
3884,Canada,Americas,2078,89.6,
3885,Canada,Americas,2079,89.7,
3886,Canada,Americas,2080,89.8,
3887,Canada,Americas,2081,89.9,
3888,Canada,Americas,2082,90.0,
3889,Canada,Americas,2083,90.1,
3890,Canada,Americas,2084,90.3,
3891,Canada,Americas,2085,90.4,
3892,Canada,Americas,2086,90.5,
3893,Canada,Americas,2087,90.6,
3894,Canada,Americas,2088,90.7,
3895,Canada,Americas,2089,90.8,
3896,Canada,Americas,2090,90.9,
3897,Canada,Americas,2091,91.0,
3898,Canada,Americas,2092,91.1,
3899,Canada,Americas,2093,91.2,
3900,Canada,Americas,2094,91.3,
3901,Canada,Americas,2095,91.5,
3902,Canada,Americas,2096,91.6,
3903,Canada,Americas,2097,91.7,
3904,Canada,Americas,2098,91.8,
3905,Canada,Americas,2099,91.9,
3906,Canada,Americas,2100,92.0,48300000.0
3907,Canada,Americas,2008,80.8,33300000.0
3908,Canada,Americas,2009,81.1,33700000.0
3909,Canada,Americas,2010,81.3,34000000.0
3910,Canada,Americas,2011,81.5,34400000.0
3911,Canada,Americas,2012,81.6,34700000.0
3912,Canada,Americas,2013,81.7,35000000.0
3913,Canada,Americas,2014,81.8,
3914,Canada,Americas,2015,81.7,
3915,Canada,Americas,2016,81.8,
3916,Canada,Americas,2017,82.0,
3917,Canada,Americas,2018,82.2,
3918,Canada,Americas,2019,82.3,
3919,Canada,Americas,2020,82.5,
3920,Canada,Americas,2021,82.7,
3921,Canada,Americas,2022,82.8,
3922,Canada,Americas,2023,83.0,
3923,Canada,Americas,2024,83.2,
3924,Canada,Americas,2025,83.3,
3925,Canada,Americas,2026,83.5,
3926,Canada,Americas,2027,83.6,
3927,Canada,Americas,2028,83.8,
3928,Canada,Americas,2029,83.9,
3929,Canada,Americas,2030,84.0,
3930,Canada,Americas,2031,84.2,
3931,Canada,Americas,2032,84.3,
3932,Canada,Americas,2033,84.4,
3933,Canada,Americas,2034,84.6,
3934,Canada,Americas,2035,84.7,
3935,Canada,Americas,2036,84.8,
3936,Canada,Americas,2037,84.9,
3937,Canada,Americas,2038,85.0,
3938,Canada,Americas,2039,85.2,
3939,Canada,Americas,2040,85.3,
3940,Canada,Americas,2041,85.4,
3941,Canada,Americas,2042,85.5,
3942,Canada,Americas,2043,85.7,
3943,Canada,Americas,2044,85.8,
3944,Canada,Americas,2045,85.9,
3945,Canada,Americas,2046,86.0,
3946,Canada,Americas,2047,86.1,
3947,Canada,Americas,2048,86.3,
3948,Canada,Americas,2049,86.4,
3949,Canada,Americas,2050,86.5,43600000.0
3950,Canada,Americas,2051,86.6,
3951,Canada,Americas,2052,86.7,
3952,Canada,Americas,2053,86.8,
3953,Canada,Americas,2054,86.9,
3954,Canada,Americas,2055,87.1,
3955,Canada,Americas,2056,87.2,
3956,Canada,Americas,2057,87.3,
3957,Canada,Americas,2058,87.4,
3958,Canada,Americas,2059,87.5,
3959,Canada,Americas,2060,87.6,
3960,Canada,Americas,2061,87.7,
3961,Canada,Americas,2062,87.8,
3962,Canada,Americas,2063,87.9,
3963,Canada,Americas,2064,88.0,
3964,Canada,Americas,2065,88.2,
3965,Canada,Americas,2066,88.3,
3966,Canada,Americas,2067,88.4,
3967,Canada,Americas,2068,88.5,
3968,Canada,Americas,2069,88.6,
3969,Canada,Americas,2070,88.7,
3970,Canada,Americas,2071,88.8,
3971,Canada,Americas,2072,88.9,
3972,Canada,Americas,2073,89.0,
3973,Canada,Americas,2074,89.2,
3974,Canada,Americas,2075,89.3,
3975,Canada,Americas,2076,89.4,
3976,Canada,Americas,2077,89.5,
3977,Canada,Americas,2078,89.6,
3978,Canada,Americas,2079,89.7,
3979,Canada,Americas,2080,89.8,
3980,Canada,Americas,2081,89.9,
3981,Canada,Americas,2082,90.0,
3982,Canada,Americas,2083,90.1,
3983,Canada,Americas,2084,90.3,
3984,Canada,Americas,2085,90.4,
3985,Canada,Americas,2086,90.5,
3986,Canada,Americas,2087,90.6,
3987,Canada,Americas,2088,90.7,
3988,Canada,Americas,2089,90.8,
3989,Canada,Americas,2090,90.9,
3990,Canada,Americas,2091,91.0,
3991,Canada,Americas,2092,91.1,
3992,Canada,Americas,2093,91.2,
3993,Canada,Americas,2094,91.3,
3994,Canada,Americas,2095,91.5,
3995,Canada,Americas,2096,91.6,
3996,Canada,Americas,2097,91.7,
3997,Canada,Americas,2098,91.8,
3998,Canada,Americas,2099,91.9,
3999,Canada,Americas,2100,92.0,48300000.0
4000,Canada,Americas,2008,80.8,33300000.0
4001,Canada,Americas,2009,81.1,33700000.0
4002,Canada,Americas,2010,81.3,34000000.0
4003,Canada,Americas,2011,81.5,34400000.0
4004,Canada,Americas,2012,81.6,34700000.0
4005,Canada,Americas,2013,81.7,35000000.0
4006,Canada,Americas,2014,81.8,
4007,Canada,Americas,2015,81.7,
4008,Canada,Americas,2016,81.8,
4009,Canada,Americas,2017,82.0,
4010,Canada,Americas,2018,82.2,
4011,Canada,Americas,2019,82.3,
4012,Canada,Americas,2020,82.5,
4013,Canada,Americas,2021,82.7,
4014,Canada,Americas,2022,82.8,
4015,Canada,Americas,2023,83.0,
4016,Canada,Americas,2024,83.2,
4017,Canada,Americas,2025,83.3,
4018,Canada,Americas,2026,83.5,
4019,Canada,Americas,2027,83.6,
4020,Canada,Americas,2028,83.8,
4021,Canada,Americas,2029,83.9,
4022,Canada,Americas,2030,84.0,
4023,Canada,Americas,2031,84.2,
4024,Canada,Americas,2032,84.3,
4025,Canada,Americas,2033,84.4,
4026,Canada,Americas,2034,84.6,
4027,Canada,Americas,2035,84.7,
4028,Canada,Americas,2036,84.8,
4029,Canada,Americas,2037,84.9,
4030,Canada,Americas,2038,85.0,
4031,Canada,Americas,2039,85.2,
4032,Canada,Americas,2040,85.3,
4033,Canada,Americas,2041,85.4,
4034,Canada,Americas,2042,85.5,
4035,Canada,Americas,2043,85.7,
4036,Canada,Americas,2044,85.8,
4037,Canada,Americas,2045,85.9,
4038,Canada,Americas,2046,86.0,
4039,Canada,Americas,2047,86.1,
4040,Canada,Americas,2048,86.3,
4041,Canada,Americas,2049,86.4,
4042,Canada,Americas,2050,86.5,43600000.0
4043,Canada,Americas,2051,86.6,
4044,Canada,Americas,2052,86.7,
4045,Canada,Americas,2053,86.8,
4046,Canada,Americas,2054,86.9,
4047,Canada,Americas,2055,87.1,
4048,Canada,Americas,2056,87.2,
4049,Canada,Americas,2057,87.3,
4050,Canada,Americas,2058,87.4,
4051,Canada,Americas,2059,87.5,
4052,Canada,Americas,2060,87.6,
4053,Canada,Americas,2061,87.7,
4054,Canada,Americas,2062,87.8,
4055,Canada,Americas,2063,87.9,
4056,Canada,Americas,2064,88.0,
4057,Canada,Americas,2065,88.2,
4058,Canada,Americas,2066,88.3,
4059,Canada,Americas,2067,88.4,
4060,Canada,Americas,2068,88.5,
4061,Canada,Americas,2069,88.6,
4062,Canada,Americas,2070,88.7,
4063,Canada,Americas,2071,88.8,
4064,Canada,Americas,2072,88.9,
4065,Canada,Americas,2073,89.0,
4066,Canada,Americas,2074,89.2,
4067,Canada,Americas,2075,89.3,
4068,Canada,Americas,2076,89.4,
4069,Canada,Americas,2077,89.5,
4070,Canada,Americas,2078,89.6,
4071,Canada,Americas,2079,89.7,
4072,Canada,Americas,2080,89.8,
4073,Canada,Americas,2081,89.9,
4074,Canada,Americas,2082,90.0,
4075,Canada,Americas,2083,90.1,
4076,Canada,Americas,2084,90.3,
4077,Canada,Americas,2085,90.4,
4078,Canada,Americas,2086,90.5,
4079,Canada,Americas,2087,90.6,
4080,Canada,Americas,2088,90.7,
4081,Canada,Americas,2089,90.8,
4082,Canada,Americas,2090,90.9,
4083,Canada,Americas,2091,91.0,
4084,Canada,Americas,2092,91.1,
4085,Canada,Americas,2093,91.2,
4086,Canada,Americas,2094,91.3,
4087,Canada,Americas,2095,91.5,
4088,Canada,Americas,2096,91.6,
4089,Canada,Americas,2097,91.7,
4090,Canada,Americas,2098,91.8,
4091,Canada,Americas,2099,91.9,
4092,Canada,Americas,2100,92.0,48300000.0
4093,Canada,Americas,2008,80.8,33300000.0
4094,Canada,Americas,2009,81.1,33700000.0
4095,Canada,Americas,2010,81.3,34000000.0
4096,Canada,Americas,2011,81.5,34400000.0
4097,Canada,Americas,2012,81.6,34700000.0
4098,Canada,Americas,2013,81.7,35000000.0
4099,Canada,Americas,2014,81.8,
4100,Canada,Americas,2015,81.7,
4101,Canada,Americas,2016,81.8,
4102,Canada,Americas,2017,82.0,
4103,Canada,Americas,2018,82.2,
4104,Canada,Americas,2019,82.3,
4105,Canada,Americas,2020,82.5,
4106,Canada,Americas,2021,82.7,
4107,Canada,Americas,2022,82.8,
4108,Canada,Americas,2023,83.0,
4109,Canada,Americas,2024,83.2,
4110,Canada,Americas,2025,83.3,
4111,Canada,Americas,2026,83.5,
4112,Canada,Americas,2027,83.6,
4113,Canada,Americas,2028,83.8,
4114,Canada,Americas,2029,83.9,
4115,Canada,Americas,2030,84.0,
4116,Canada,Americas,2031,84.2,
4117,Canada,Americas,2032,84.3,
4118,Canada,Americas,2033,84.4,
4119,Canada,Americas,2034,84.6,
4120,Canada,Americas,2035,84.7,
4121,Canada,Americas,2036,84.8,
4122,Canada,Americas,2037,84.9,
4123,Canada,Americas,2038,85.0,
4124,Canada,Americas,2039,85.2,
4125,Canada,Americas,2040,85.3,
4126,Canada,Americas,2041,85.4,
4127,Canada,Americas,2042,85.5,
4128,Canada,Americas,2043,85.7,
4129,Canada,Americas,2044,85.8,
4130,Canada,Americas,2045,85.9,
4131,Canada,Americas,2046,86.0,
4132,Canada,Americas,2047,86.1,
4133,Canada,Americas,2048,86.3,
4134,Canada,Americas,2049,86.4,
4135,Canada,Americas,2050,86.5,43600000.0
4136,Canada,Americas,2051,86.6,
4137,Canada,Americas,2052,86.7,
4138,Canada,Americas,2053,86.8,
4139,Canada,Americas,2054,86.9,
4140,Canada,Americas,2055,87.1,
4141,Canada,Americas,2056,87.2,
4142,Canada,Americas,2057,87.3,
4143,Canada,Americas,2058,87.4,
4144,Canada,Americas,2059,87.5,
4145,Canada,Americas,2060,87.6,
4146,Canada,Americas,2061,87.7,
4147,Canada,Americas,2062,87.8,
4148,Canada,Americas,2063,87.9,
4149,Canada,Americas,2064,88.0,
4150,Canada,Americas,2065,88.2,
4151,Canada,Americas,2066,88.3,
4152,Canada,Americas,2067,88.4,
4153,Canada,Americas,2068,88.5,
4154,Canada,Americas,2069,88.6,
4155,Canada,Americas,2070,88.7,
4156,Canada,Americas,2071,88.8,
4157,Canada,Americas,2072,88.9,
4158,Canada,Americas,2073,89.0,
4159,Canada,Americas,2074,89.2,
4160,Canada,Americas,2075,89.3,
4161,Canada,Americas,2076,89.4,
4162,Canada,Americas,2077,89.5,
4163,Canada,Americas,2078,89.6,
4164,Canada,Americas,2079,89.7,
4165,Canada,Americas,2080,89.8,
4166,Canada,Americas,2081,89.9,
4167,Canada,Americas,2082,90.0,
4168,Canada,Americas,2083,90.1,
4169,Canada,Americas,2084,90.3,
4170,Canada,Americas,2085,90.4,
4171,Canada,Americas,2086,90.5,
4172,Canada,Americas,2087,90.6,
4173,Canada,Americas,2088,90.7,
4174,Canada,Americas,2089,90.8,
4175,Canada,Americas,2090,90.9,
4176,Canada,Americas,2091,91.0,
4177,Canada,Americas,2092,91.1,
4178,Canada,Americas,2093,91.2,
4179,Canada,Americas,2094,91.3,
4180,Canada,Americas,2095,91.5,
4181,Canada,Americas,2096,91.6,
4182,Canada,Americas,2097,91.7,
4183,Canada,Americas,2098,91.8,
4184,Canada,Americas,2099,91.9,
4185,Canada,Americas,2100,92.0,48300000.0
4186,Canada,Americas,2008,80.8,33300000.0
4187,Canada,Americas,2009,81.1,33700000.0
4188,Canada,Americas,2010,81.3,34000000.0
4189,Canada,Americas,2011,81.5,34400000.0
4190,Canada,Americas,2012,81.6,34700000.0
4191,Canada,Americas,2013,81.7,35000000.0
4192,Canada,Americas,2014,81.8,
4193,Canada,Americas,2015,81.7,
4194,Canada,Americas,2016,81.8,
4195,Canada,Americas,2017,82.0,
4196,Canada,Americas,2018,82.2,
4197,Canada,Americas,2019,82.3,
4198,Canada,Americas,2020,82.5,
4199,Canada,Americas,2021,82.7,
4200,Canada,Americas,2022,82.8,
4201,Canada,Americas,2023,83.0,
4202,Canada,Americas,2024,83.2,
4203,Canada,Americas,2025,83.3,
4204,Canada,Americas,2026,83.5,
4205,Canada,Americas,2027,83.6,
4206,Canada,Americas,2028,83.8,
4207,Canada,Americas,2029,83.9,
4208,Canada,Americas,2030,84.0,
4209,Canada,Americas,2031,84.2,
4210,Canada,Americas,2032,84.3,
4211,Canada,Americas,2033,84.4,
4212,Canada,Americas,2034,84.6,
4213,Canada,Americas,2035,84.7,
4214,Canada,Americas,2036,84.8,
4215,Canada,Americas,2037,84.9,
4216,Canada,Americas,2038,85.0,
4217,Canada,Americas,2039,85.2,
4218,Canada,Americas,2040,85.3,
4219,Canada,Americas,2041,85.4,
4220,Canada,Americas,2042,85.5,
4221,Canada,Americas,2043,85.7,
4222,Canada,Americas,2044,85.8,
4223,Canada,Americas,2045,85.9,
4224,Canada,Americas,2046,86.0,
4225,Canada,Americas,2047,86.1,
4226,Canada,Americas,2048,86.3,
4227,Canada,Americas,2049,86.4,
4228,Canada,Americas,2050,86.5,43600000.0
4229,Canada,Americas,2051,86.6,
4230,Canada,Americas,2052,86.7,
4231,Canada,Americas,2053,86.8,
4232,Canada,Americas,2054,86.9,
4233,Canada,Americas,2055,87.1,
4234,Canada,Americas,2056,87.2,
4235,Canada,Americas,2057,87.3,
4236,Canada,Americas,2058,87.4,
4237,Canada,Americas,2059,87.5,
4238,Canada,Americas,2060,87.6,
4239,Canada,Americas,2061,87.7,
4240,Canada,Americas,2062,87.8,
4241,Canada,Americas,2063,87.9,
4242,Canada,Americas,2064,88.0,
4243,Canada,Americas,2065,88.2,
4244,Canada,Americas,2066,88.3,
4245,Canada,Americas,2067,88.4,
4246,Canada,Americas,2068,88.5,
4247,Canada,Americas,2069,88.6,
4248,Canada,Americas,2070,88.7,
4249,Canada,Americas,2071,88.8,
4250,Canada,Americas,2072,88.9,
4251,Canada,Americas,2073,89.0,
4252,Canada,Americas,2074,89.2,
4253,Canada,Americas,2075,89.3,
4254,Canada,Americas,2076,89.4,
4255,Canada,Americas,2077,89.5,
4256,Canada,Americas,2078,89.6,
4257,Canada,Americas,2079,89.7,
4258,Canada,Americas,2080,89.8,
4259,Canada,Americas,2081,89.9,
4260,Canada,Americas,2082,90.0,
4261,Canada,Americas,2083,90.1,
4262,Canada,Americas,2084,90.3,
4263,Canada,Americas,2085,90.4,
4264,Canada,Americas,2086,90.5,
4265,Canada,Americas,2087,90.6,
4266,Canada,Americas,2088,90.7,
4267,Canada,Americas,2089,90.8,
4268,Canada,Americas,2090,90.9,
4269,Canada,Americas,2091,91.0,
4270,Canada,Americas,2092,91.1,
4271,Canada,Americas,2093,91.2,
4272,Canada,Americas,2094,91.3,
4273,Canada,Americas,2095,91.5,
4274,Canada,Americas,2096,91.6,
4275,Canada,Americas,2097,91.7,
4276,Canada,Americas,2098,91.8,
4277,Canada,Americas,2099,91.9,
4278,Canada,Americas,2100,92.0,48300000.0
4279,Canada,Americas,2008,80.8,33300000.0
4280,Canada,Americas,2009,81.1,33700000.0
4281,Canada,Americas,2010,81.3,34000000.0
4282,Canada,Americas,2011,81.5,34400000.0
4283,Canada,Americas,2012,81.6,34700000.0
4284,Canada,Americas,2013,81.7,35000000.0
4285,Canada,Americas,2014,81.8,
4286,Canada,Americas,2015,81.7,
4287,Canada,Americas,2016,81.8,
4288,Canada,Americas,2017,82.0,
4289,Canada,Americas,2018,82.2,
4290,Canada,Americas,2019,82.3,
4291,Canada,Americas,2020,82.5,
4292,Canada,Americas,2021,82.7,
4293,Canada,Americas,2022,82.8,
4294,Canada,Americas,2023,83.0,
4295,Canada,Americas,2024,83.2,
4296,Canada,Americas,2025,83.3,
4297,Canada,Americas,2026,83.5,
4298,Canada,Americas,2027,83.6,
4299,Canada,Americas,2028,83.8,
4300,Canada,Americas,2029,83.9,
4301,Canada,Americas,2030,84.0,
4302,Canada,Americas,2031,84.2,
4303,Canada,Americas,2032,84.3,
4304,Canada,Americas,2033,84.4,
4305,Canada,Americas,2034,84.6,
4306,Canada,Americas,2035,84.7,
4307,Canada,Americas,2036,84.8,
4308,Canada,Americas,2037,84.9,
4309,Canada,Americas,2038,85.0,
4310,Canada,Americas,2039,85.2,
4311,Canada,Americas,2040,85.3,
4312,Canada,Americas,2041,85.4,
4313,Canada,Americas,2042,85.5,
4314,Canada,Americas,2043,85.7,
4315,Canada,Americas,2044,85.8,
4316,Canada,Americas,2045,85.9,
4317,Canada,Americas,2046,86.0,
4318,Canada,Americas,2047,86.1,
4319,Canada,Americas,2048,86.3,
4320,Canada,Americas,2049,86.4,
4321,Canada,Americas,2050,86.5,43600000.0
4322,Canada,Americas,2051,86.6,
4323,Canada,Americas,2052,86.7,
4324,Canada,Americas,2053,86.8,
4325,Canada,Americas,2054,86.9,
4326,Canada,Americas,2055,87.1,
4327,Canada,Americas,2056,87.2,
4328,Canada,Americas,2057,87.3,
4329,Canada,Americas,2058,87.4,
4330,Canada,Americas,2059,87.5,
4331,Canada,Americas,2060,87.6,
4332,Canada,Americas,2061,87.7,
4333,Canada,Americas,2062,87.8,
4334,Canada,Americas,2063,87.9,
4335,Canada,Americas,2064,88.0,
4336,Canada,Americas,2065,88.2,
4337,Canada,Americas,2066,88.3,
4338,Canada,Americas,2067,88.4,
4339,Canada,Americas,2068,88.5,
4340,Canada,Americas,2069,88.6,
4341,Canada,Americas,2070,88.7,
4342,Canada,Americas,2071,88.8,
4343,Canada,Americas,2072,88.9,
4344,Canada,Americas,2073,89.0,
4345,Canada,Americas,2074,89.2,
4346,Canada,Americas,2075,89.3,
4347,Canada,Americas,2076,89.4,
4348,Canada,Americas,2077,89.5,
4349,Canada,Americas,2078,89.6,
4350,Canada,Americas,2079,89.7,
4351,Canada,Americas,2080,89.8,
4352,Canada,Americas,2081,89.9,
4353,Canada,Americas,2082,90.0,
4354,Canada,Americas,2083,90.1,
4355,Canada,Americas,2084,90.3,
4356,Canada,Americas,2085,90.4,
4357,Canada,Americas,2086,90.5,
4358,Canada,Americas,2087,90.6,
4359,Canada,Americas,2088,90.7,
4360,Canada,Americas,2089,90.8,
4361,Canada,Americas,2090,90.9,
4362,Canada,Americas,2091,91.0,
4363,Canada,Americas,2092,91.1,
4364,Canada,Americas,2093,91.2,
4365,Canada,Americas,2094,91.3,
4366,Canada,Americas,2095,91.5,
4367,Canada,Americas,2096,91.6,
4368,Canada,Americas,2097,91.7,
4369,Canada,Americas,2098,91.8,
4370,Canada,Americas,2099,91.9,
4371,Canada,Americas,2100,92.0,48300000.0
4372,Canada,Americas,2008,80.8,33300000.0
4373,Canada,Americas,2009,81.1,33700000.0
4374,Canada,Americas,2010,81.3,34000000.0
4375,Canada,Americas,2011,81.5,34400000.0
4376,Canada,Americas,2012,81.6,34700000.0
4377,Canada,Americas,2013,81.7,35000000.0
4378,Canada,Americas,2014,81.8,
4379,Canada,Americas,2015,81.7,
4380,Canada,Americas,2016,81.8,
4381,Canada,Americas,2017,82.0,
4382,Canada,Americas,2018,82.2,
4383,Canada,Americas,2019,82.3,
4384,Canada,Americas,2020,82.5,
4385,Canada,Americas,2021,82.7,
4386,Canada,Americas,2022,82.8,
4387,Canada,Americas,2023,83.0,
4388,Canada,Americas,2024,83.2,
4389,Canada,Americas,2025,83.3,
4390,Canada,Americas,2026,83.5,
4391,Canada,Americas,2027,83.6,
4392,Canada,Americas,2028,83.8,
4393,Canada,Americas,2029,83.9,
4394,Canada,Americas,2030,84.0,
4395,Canada,Americas,2031,84.2,
4396,Canada,Americas,2032,84.3,
4397,Canada,Americas,2033,84.4,
4398,Canada,Americas,2034,84.6,
4399,Canada,Americas,2035,84.7,
4400,Canada,Americas,2036,84.8,
4401,Canada,Americas,2037,84.9,
4402,Canada,Americas,2038,85.0,
4403,Canada,Americas,2039,85.2,
4404,Canada,Americas,2040,85.3,
4405,Canada,Americas,2041,85.4,
4406,Canada,Americas,2042,85.5,
4407,Canada,Americas,2043,85.7,
4408,Canada,Americas,2044,85.8,
4409,Canada,Americas,2045,85.9,
4410,Canada,Americas,2046,86.0,
4411,Canada,Americas,2047,86.1,
4412,Canada,Americas,2048,86.3,
4413,Canada,Americas,2049,86.4,
4414,Canada,Americas,2050,86.5,43600000.0
4415,Canada,Americas,2051,86.6,
4416,Canada,Americas,2052,86.7,
4417,Canada,Americas,2053,86.8,
4418,Canada,Americas,2054,86.9,
4419,Canada,Americas,2055,87.1,
4420,Canada,Americas,2056,87.2,
4421,Canada,Americas,2057,87.3,
4422,Canada,Americas,2058,87.4,
4423,Canada,Americas,2059,87.5,
4424,Canada,Americas,2060,87.6,
4425,Canada,Americas,2061,87.7,
4426,Canada,Americas,2062,87.8,
4427,Canada,Americas,2063,87.9,
4428,Canada,Americas,2064,88.0,
4429,Canada,Americas,2065,88.2,
4430,Canada,Americas,2066,88.3,
4431,Canada,Americas,2067,88.4,
4432,Canada,Americas,2068,88.5,
4433,Canada,Americas,2069,88.6,
4434,Canada,Americas,2070,88.7,
4435,Canada,Americas,2071,88.8,
4436,Canada,Americas,2072,88.9,
4437,Canada,Americas,2073,89.0,
4438,Canada,Americas,2074,89.2,
4439,Canada,Americas,2075,89.3,
4440,Canada,Americas,2076,89.4,
4441,Canada,Americas,2077,89.5,
4442,Canada,Americas,2078,89.6,
4443,Canada,Americas,2079,89.7,
4444,Canada,Americas,2080,89.8,
4445,Canada,Americas,2081,89.9,
4446,Canada,Americas,2082,90.0,
4447,Canada,Americas,2083,90.1,
4448,Canada,Americas,2084,90.3,
4449,Canada,Americas,2085,90.4,
4450,Canada,Americas,2086,90.5,
4451,Canada,Americas,2087,90.6,
4452,Canada,Americas,2088,90.7,
4453,Canada,Americas,2089,90.8,
4454,Canada,Americas,2090,90.9,
4455,Canada,Americas,2091,91.0,
4456,Canada,Americas,2092,91.1,
4457,Canada,Americas,2093,91.2,
4458,Canada,Americas,2094,91.3,
4459,Canada,Americas,2095,91.5,
4460,Canada,Americas,2096,91.6,
4461,Canada,Americas,2097,91.7,
4462,Canada,Americas,2098,91.8,
4463,Canada,Americas,2099,91.9,
4464,Canada,Americas,2100,92.0,48300000.0
4465,Canada,Americas,2008,80.8,33300000.0
4466,Canada,Americas,2009,81.1,33700000.0
4467,Canada,Americas,2010,81.3,34000000.0
4468,Canada,Americas,2011,81.5,34400000.0
4469,Canada,Americas,2012,81.6,34700000.0
4470,Canada,Americas,2013,81.7,35000000.0
4471,Canada,Americas,2014,81.8,
4472,Canada,Americas,2015,81.7,
4473,Canada,Americas,2016,81.8,
4474,Canada,Americas,2017,82.0,
4475,Canada,Americas,2018,82.2,
4476,Canada,Americas,2019,82.3,
4477,Canada,Americas,2020,82.5,
4478,Canada,Americas,2021,82.7,
4479,Canada,Americas,2022,82.8,
4480,Canada,Americas,2023,83.0,
4481,Canada,Americas,2024,83.2,
4482,Canada,Americas,2025,83.3,
4483,Canada,Americas,2026,83.5,
4484,Canada,Americas,2027,83.6,
4485,Canada,Americas,2028,83.8,
4486,Canada,Americas,2029,83.9,
4487,Canada,Americas,2030,84.0,
4488,Canada,Americas,2031,84.2,
4489,Canada,Americas,2032,84.3,
4490,Canada,Americas,2033,84.4,
4491,Canada,Americas,2034,84.6,
4492,Canada,Americas,2035,84.7,
4493,Canada,Americas,2036,84.8,
4494,Canada,Americas,2037,84.9,
4495,Canada,Americas,2038,85.0,
4496,Canada,Americas,2039,85.2,
4497,Canada,Americas,2040,85.3,
4498,Canada,Americas,2041,85.4,
4499,Canada,Americas,2042,85.5,
4500,Canada,Americas,2043,85.7,
4501,Canada,Americas,2044,85.8,
4502,Canada,Americas,2045,85.9,
4503,Canada,Americas,2046,86.0,
4504,Canada,Americas,2047,86.1,
4505,Canada,Americas,2048,86.3,
4506,Canada,Americas,2049,86.4,
4507,Canada,Americas,2050,86.5,43600000.0
4508,Canada,Americas,2051,86.6,
4509,Canada,Americas,2052,86.7,
4510,Canada,Americas,2053,86.8,
